Customer_ID,Communication_Day,Communication_Type,Communication_Time,City,DateOfBirth,Qualification,Gender,Marital_Status,Occupation_Code,Total_Previous_Email_Sent,Total_Email_Open,Total_Previous_Email_Clicked,Total_Previous_SMS_Sent,Total_Previous_SMS_Replied,Total_Previous_Calls_Made,Total_Previous_Calls_attended,Total_Previous_Facebook_Notification,Total_Previous_Facebook_Clicked,Successfulchannel
2127724,Tuesday,promotional,2PM_5PM,Tier1,26-05-1986,Graduate,male,u,pensioner,18,8,0,16,2,8,5,0,0,call
3719963,Tuesday,service,5PM_8PM,Tier3,09-04-1975,Graduate,male,d,farmer,19,5,0,11,5,11,0,0,0,sms
4073134,Tuesday,service,5PM_8PM,Tier1,17-12-1979,Graduate,female,w,house wife,18,10,0,13,1,14,2,0,0,call
2194470,Monday,promotional,2PM_5PM,Tier3,17-06-1992,Graduate,female,m,self employeed -professional,14,9,2,11,1,6,3,0,0,facebook
3938716,Thursday,service,5PM_8PM,Tier3,26-04-1983,Graduate,male,d,farmer,20,10,0,17,1,14,1,0,0,sms
3929952,Tuesday,promotional,5PM_8PM,Tier1,28-01-1961,Graduate,other,married,pensioner,12,7,1,18,1,8,1,0,0,email
3355789,Saturday,promotional,8PM-12PM,Tier3,28-01-1970,Graduate,female,unmarried,pensioner,16,3,1,11,0,11,3,0,0,call
2499255,Sunday,promotional,8AM_11AM,Tier3,29-06-1965,Graduate,male,w,pensioner,18,4,0,16,0,14,5,0,0,facebook
2904112,Saturday,service,2PM_5PM,Tier3,30-05-1985,Graduate,male,w,trader,17,8,2,10,4,12,2,0,0,facebook
3993587,Tuesday,promotional,2PM_5PM,Tier3,29-08-1991,Graduate,female,divorcee,self employeed -nonprofessional,20,8,2,13,5,13,0,0,0,facebook
2823942,Monday,promotional,2PM_5PM,Tier2,02-08-1969,Graduate,female,divorcee,salaried,20,6,1,12,5,7,1,0,0,call
3983572,Sunday,service,11AM_2PM,Tier2,05-11-1977,Graduate,other,d,pensioner,16,6,1,17,4,13,3,0,0,facebook
1195663,Sunday,service,5PM_8PM,Tier2,07-11-1975,Graduate,female,m,trader,11,3,2,15,5,6,1,0,0,email
875958,Tuesday,promotional,8PM-12PM,Tier2,26-05-1979,Graduate,male,married,pensioner,17,5,0,18,3,13,2,0,0,facebook
2852821,Tuesday,promotional,2PM_5PM,Tier1,15-07-1985,Graduate,female,widow,house wife,15,6,2,13,4,7,0,0,0,email
3321344,Tuesday,promotional,8PM-12PM,Tier2,19-07-1983,Graduate,male,w,self employeed -professional,17,10,2,14,3,5,5,0,0,call
3583449,Thursday,service,8AM_11AM,Tier2,08-03-1971,Graduate,male,d,house wife,11,5,0,11,3,8,4,0,0,facebook
3769079,Saturday,service,11AM_2PM,Tier1,01-02-1966,Graduate,female,u,self employeed -professional,12,2,1,17,0,8,2,0,0,facebook
4600501,Friday,promotional,8PM-12PM,Tier3,04-05-1978,Graduate,male,unmarried,trader,19,5,2,10,4,14,3,0,0,facebook
4137482,Tuesday,service,8AM_11AM,Tier2,20-05-1983,Graduate,other,u,salaried,18,8,0,10,2,5,0,0,0,facebook
2235129,Tuesday,promotional,2PM_5PM,Tier1,11-08-1963,Graduate,male,u,pensioner,12,2,1,12,3,10,5,0,0,sms
724523,Monday,service,5PM_8PM,Tier1,30-12-1961,Graduate,male,d,house wife,10,8,1,11,4,9,2,0,0,email
3966363,Monday,service,2PM_5PM,Tier2,10-11-1987,Graduate,other,w,self employeed -professional,19,2,1,16,0,13,4,0,0,email
1152834,Tuesday,service,11AM_2PM,Tier3,24-03-1988,Graduate,male,divorcee,pensioner,11,4,1,14,3,15,3,0,0,call
4798763,Monday,promotional,2PM_5PM,Tier1,30-07-1987,Graduate,male,d,house wife,12,9,2,19,0,7,2,0,0,facebook
3847918,Sunday,service,2PM_5PM,Tier3,04-12-1980,Graduate,male,married,farmer,18,3,0,11,3,6,0,0,0,facebook
4384638,Wednesday,promotional,2PM_5PM,Tier1,01-07-1976,Graduate,male,unmarried,self employeed -professional,13,8,1,19,1,9,2,0,0,sms
3797515,Tuesday,service,2PM_5PM,Tier1,08-01-1988,Graduate,other,w,farmer,18,2,1,20,1,11,1,0,0,sms
1781057,Friday,service,2PM_5PM,Tier1,20-04-1983,Graduate,male,widow,house wife,10,3,1,12,0,11,1,0,0,email
774024,Sunday,service,8AM_11AM,Tier1,17-07-1975,Graduate,female,d,trader,19,3,2,14,1,10,4,0,0,email
1599625,Tuesday,service,11AM_2PM,Tier3,02-03-1992,Graduate,male,widow,self employeed -professional,19,2,0,10,2,13,4,0,0,call
1242315,Friday,service,8PM-12PM,Tier3,12-01-1979,Graduate,male,d,trader,19,5,1,20,0,6,2,0,0,email
4021502,Sunday,service,2PM_5PM,Tier2,31-05-1962,Graduate,other,w,house wife,14,6,0,12,1,10,2,0,0,sms
2409723,Sunday,service,2PM_5PM,Tier1,13-05-1983,Graduate,female,unmarried,self employeed -professional,20,8,2,19,5,13,5,0,0,facebook
3738764,Wednesday,promotional,2PM_5PM,Tier2,09-11-1978,Graduate,male,w,pensioner,11,3,2,14,3,5,5,0,0,facebook
1663389,Friday,service,8AM_11AM,Tier1,11-06-1986,Graduate,female,w,trader,20,3,1,17,1,10,4,0,0,email
1371763,Saturday,service,8AM_11AM,Tier3,23-05-1962,Graduate,female,married,house wife,15,8,0,17,1,10,2,0,0,sms
2846429,Saturday,service,2PM_5PM,Tier1,05-05-1989,Graduate,female,d,pensioner,20,7,0,15,0,14,1,0,0,facebook
2357296,Saturday,service,11AM_2PM,Tier3,12-01-1978,Graduate,male,divorcee,self employeed -professional,20,2,2,16,0,8,5,0,0,email
2485121,Wednesday,promotional,8PM-12PM,Tier3,04-07-1983,Graduate,female,widow,self employeed -professional,19,6,0,18,4,8,2,0,0,email
1388953,Monday,promotional,11AM_2PM,Tier1,10-05-1976,Graduate,other,married,pensioner,17,5,0,15,2,7,1,0,0,email
2550962,Saturday,promotional,8PM-12PM,Tier3,08-05-1982,Graduate,male,m,salaried,16,5,1,14,1,10,1,0,0,sms
3620552,Monday,service,11AM_2PM,Tier3,30-03-1979,Graduate,male,u,trader,17,2,0,15,0,12,0,0,0,email
1984320,Tuesday,promotional,8AM_11AM,Tier2,17-04-1961,Graduate,female,w,farmer,11,2,0,12,3,5,1,0,0,facebook
1741086,Friday,promotional,2PM_5PM,Tier2,17-06-1983,Graduate,female,married,self employeed -nonprofessional,20,2,2,13,3,9,0,0,0,call
4239437,Tuesday,promotional,11AM_2PM,Tier2,07-06-1980,Graduate,male,m,self employeed -professional,17,5,1,11,3,10,5,0,0,call
1280412,Sunday,promotional,8PM-12PM,Tier2,09-11-1970,Graduate,female,divorcee,self employeed -professional,10,7,0,14,3,11,5,0,0,email
1385075,Thursday,service,8AM_11AM,Tier2,04-08-1985,Graduate,female,u,farmer,15,7,0,19,0,15,4,0,0,email
3544378,Wednesday,service,5PM_8PM,Tier1,24-03-1973,Graduate,female,married,trader,18,9,1,11,2,13,0,0,0,email
4195449,Tuesday,service,8PM-12PM,Tier1,10-04-1975,Graduate,male,widow,pensioner,15,8,0,10,2,15,5,0,0,sms
3971142,Wednesday,service,5PM_8PM,Tier3,04-04-1969,Graduate,male,u,trader,10,6,1,14,3,9,4,0,0,email
1206620,Monday,service,5PM_8PM,Tier2,28-03-1980,Graduate,other,u,pensioner,15,6,2,15,1,11,1,0,0,call
4080532,Sunday,service,5PM_8PM,Tier1,16-01-1977,Graduate,female,d,salaried,16,8,1,20,2,14,2,0,0,email
2011963,Tuesday,promotional,11AM_2PM,Tier3,22-09-1992,Graduate,male,u,house wife,14,5,0,11,0,14,5,0,0,facebook
4801319,Saturday,promotional,8AM_11AM,Tier3,04-07-1991,Graduate,male,w,farmer,13,8,1,20,5,9,2,0,0,call
3392518,Monday,promotional,8PM-12PM,Tier2,30-06-1965,Graduate,male,w,house wife,14,8,0,20,1,10,3,0,0,sms
4541098,Sunday,promotional,8AM_11AM,Tier2,19-12-1988,Graduate,male,unmarried,self employeed -nonprofessional,12,9,0,11,5,10,4,0,0,email
3281617,Friday,service,2PM_5PM,Tier3,17-03-1987,Graduate,male,divorcee,trader,20,6,1,17,0,13,3,0,0,email
2077670,Wednesday,promotional,5PM_8PM,Tier3,08-07-1974,Graduate,female,w,house wife,12,9,1,19,3,15,1,0,0,email
4998985,Thursday,promotional,11AM_2PM,Tier1,01-01-1971,Graduate,male,u,self employeed -nonprofessional,14,6,0,18,2,15,5,0,0,call
3061517,Friday,promotional,5PM_8PM,Tier3,26-03-1966,Graduate,female,widow,salaried,20,10,1,13,0,15,3,0,0,call
3175378,Thursday,promotional,2PM_5PM,Tier3,23-10-1965,Graduate,other,m,salaried,15,5,2,16,4,6,1,0,0,email
4769553,Thursday,service,5PM_8PM,Tier1,08-04-1964,Graduate,male,m,pensioner,14,5,1,18,0,12,3,0,0,facebook
1641450,Thursday,promotional,8PM-12PM,Tier2,27-04-1982,Graduate,other,w,self employeed -professional,14,5,0,17,2,12,1,0,0,sms
3210645,Friday,service,11AM_2PM,Tier3,23-07-1962,Graduate,female,unmarried,self employeed -professional,19,6,0,19,5,9,3,0,0,sms
3157682,Wednesday,service,8PM-12PM,Tier2,12-09-1991,Graduate,female,widow,self employeed -nonprofessional,20,7,1,16,3,8,1,0,0,sms
1191122,Saturday,service,8AM_11AM,Tier1,04-11-1978,Graduate,male,widow,pensioner,19,5,2,14,5,9,0,0,0,sms
1995259,Wednesday,promotional,5PM_8PM,Tier1,08-12-1985,Graduate,male,widow,house wife,12,2,1,12,1,10,0,0,0,call
4298496,Saturday,promotional,8PM-12PM,Tier3,16-01-1966,Graduate,female,m,self employeed -nonprofessional,16,6,0,19,0,12,5,0,0,sms
1382109,Friday,service,11AM_2PM,Tier1,13-12-1991,Graduate,female,widow,farmer,15,5,0,10,4,13,3,0,0,call
3497152,Thursday,service,5PM_8PM,Tier3,30-08-1965,Graduate,female,d,salaried,17,5,0,16,4,7,0,0,0,email
1810105,Wednesday,promotional,8AM_11AM,Tier1,09-04-1979,Graduate,male,divorcee,trader,19,10,1,16,5,11,0,0,0,sms
1768026,Saturday,service,11AM_2PM,Tier1,22-09-1966,Graduate,female,m,house wife,11,7,0,14,1,12,1,0,0,facebook
3108433,Wednesday,service,5PM_8PM,Tier3,14-03-1978,Graduate,male,m,house wife,11,6,0,20,3,12,3,0,0,email
3762895,Saturday,service,8AM_11AM,Tier1,09-12-1986,Graduate,male,u,trader,17,4,1,18,0,14,4,0,0,call
3893170,Friday,service,8AM_11AM,Tier1,12-07-1982,Graduate,other,m,trader,13,6,0,18,5,6,3,0,0,email
1790309,Tuesday,service,5PM_8PM,Tier2,26-10-1970,Graduate,male,unmarried,pensioner,18,7,0,12,3,15,3,0,0,sms
4780427,Wednesday,service,8AM_11AM,Tier1,25-10-1987,Graduate,male,u,farmer,18,9,1,11,5,15,3,0,0,facebook
4151997,Sunday,promotional,11AM_2PM,Tier1,12-08-1966,Graduate,male,m,self employeed -professional,13,9,2,20,5,14,2,0,0,facebook
1600772,Sunday,service,5PM_8PM,Tier3,23-08-1991,Graduate,male,u,salaried,18,9,1,10,5,14,3,0,0,email
2876273,Friday,promotional,5PM_8PM,Tier2,11-01-1968,Graduate,female,unmarried,self employeed -professional,15,10,2,14,1,7,1,0,0,sms
767867,Wednesday,service,8AM_11AM,Tier3,25-06-1972,Graduate,female,divorcee,farmer,13,5,2,13,3,8,0,0,0,sms
4539900,Saturday,service,2PM_5PM,Tier1,18-09-1976,Graduate,male,u,pensioner,18,4,1,20,4,10,0,0,0,facebook
4643695,Monday,service,5PM_8PM,Tier1,31-08-1986,Graduate,male,unmarried,salaried,18,10,0,13,3,14,5,0,0,email
1052472,Sunday,promotional,5PM_8PM,Tier1,22-05-1965,Graduate,female,married,pensioner,19,4,0,10,5,12,5,0,0,email
4923275,Wednesday,promotional,8AM_11AM,Tier2,01-01-1981,Graduate,female,divorcee,farmer,18,5,2,20,5,13,2,0,0,email
3758468,Thursday,service,2PM_5PM,Tier2,21-11-1973,Graduate,male,m,farmer,20,9,0,11,0,11,4,0,0,call
2460721,Tuesday,service,8AM_11AM,Tier1,03-02-1975,Graduate,other,unmarried,pensioner,15,3,1,15,2,13,1,0,0,facebook
3559562,Tuesday,service,11AM_2PM,Tier2,22-01-1962,Graduate,male,married,self employeed -professional,16,3,2,19,1,11,0,0,0,facebook
3318298,Wednesday,service,2PM_5PM,Tier2,07-08-1971,Graduate,male,d,house wife,16,5,1,15,3,13,5,0,0,call
2704228,Sunday,service,8PM-12PM,Tier2,18-02-1981,Graduate,female,d,house wife,18,3,2,13,0,12,0,0,0,email
3392078,Wednesday,service,2PM_5PM,Tier3,27-03-1961,Graduate,other,divorcee,house wife,18,5,2,20,5,12,0,0,0,call
4301065,Saturday,service,8AM_11AM,Tier1,26-12-1976,Graduate,male,d,salaried,19,6,2,18,0,9,2,0,0,email
1995629,Friday,promotional,5PM_8PM,Tier2,02-07-1983,Graduate,female,divorcee,farmer,17,5,0,16,5,12,3,0,0,call
3239802,Tuesday,service,5PM_8PM,Tier2,20-11-1965,Graduate,female,widow,farmer,12,7,0,12,3,12,0,0,0,email
1209179,Monday,service,11AM_2PM,Tier1,26-02-1975,Graduate,male,d,house wife,14,6,2,17,1,6,4,0,0,sms
4058424,Wednesday,service,11AM_2PM,Tier1,27-05-1990,Graduate,female,m,self employeed -nonprofessional,16,10,0,14,4,7,1,0,0,call
1271117,Wednesday,service,8PM-12PM,Tier1,26-01-1991,Graduate,female,widow,self employeed -professional,11,8,0,15,5,11,4,0,0,facebook
3579626,Thursday,service,5PM_8PM,Tier2,24-03-1983,Graduate,male,u,salaried,11,3,0,10,1,8,1,0,0,call
4565131,Sunday,promotional,2PM_5PM,Tier2,15-02-1989,Graduate,female,unmarried,salaried,17,3,1,16,4,6,0,0,0,call
2310825,Saturday,promotional,8AM_11AM,Tier1,28-10-1977,Graduate,female,u,salaried,18,6,0,10,3,14,0,0,0,call
779103,Thursday,promotional,5PM_8PM,Tier2,25-07-1983,Graduate,male,married,pensioner,12,6,2,11,3,10,1,0,0,sms
2227534,Wednesday,promotional,11AM_2PM,Tier2,22-10-1982,Graduate,female,divorcee,self employeed -professional,12,8,0,15,1,5,5,0,0,sms
2029297,Friday,promotional,5PM_8PM,Tier3,07-09-1969,Graduate,male,divorcee,self employeed -nonprofessional,16,3,2,19,4,5,2,0,0,sms
3536266,Thursday,service,2PM_5PM,Tier2,10-11-1978,Graduate,female,u,trader,15,2,1,19,2,14,1,0,0,email
3411354,Monday,promotional,11AM_2PM,Tier2,18-08-1986,Graduate,male,w,self employeed -professional,14,6,2,10,3,12,0,0,0,facebook
4581168,Thursday,promotional,8AM_11AM,Tier1,03-08-1963,Graduate,male,widow,pensioner,11,9,1,11,4,12,2,0,0,call
3376788,Wednesday,promotional,2PM_5PM,Tier2,07-01-1974,Graduate,male,unmarried,self employeed -nonprofessional,19,4,2,17,0,8,2,0,0,sms
4330783,Saturday,promotional,11AM_2PM,Tier2,07-12-1972,Graduate,female,widow,house wife,18,10,0,16,2,14,5,0,0,facebook
2283552,Monday,promotional,2PM_5PM,Tier2,28-01-1980,Graduate,male,w,salaried,18,2,2,18,2,13,2,0,0,email
3392947,Friday,service,2PM_5PM,Tier2,31-01-1992,Graduate,other,m,house wife,14,10,0,13,1,11,3,0,0,sms
2337863,Monday,promotional,5PM_8PM,Tier2,22-11-1986,Graduate,female,w,self employeed -professional,13,9,1,14,5,11,5,0,0,call
4267199,Sunday,promotional,5PM_8PM,Tier1,07-10-1989,Graduate,other,m,pensioner,20,3,0,19,2,14,1,0,0,facebook
3604414,Thursday,service,11AM_2PM,Tier3,06-03-1982,Graduate,other,divorcee,self employeed -nonprofessional,15,2,2,12,1,8,4,0,0,facebook
888354,Sunday,service,5PM_8PM,Tier1,24-02-1969,Graduate,other,widow,self employeed -nonprofessional,11,8,2,19,5,11,2,0,0,facebook
3528943,Sunday,service,5PM_8PM,Tier3,15-10-1981,Graduate,male,w,self employeed -nonprofessional,16,9,0,18,3,14,2,0,0,call
1296728,Wednesday,service,2PM_5PM,Tier1,11-07-1992,Graduate,other,d,house wife,12,10,2,19,3,6,2,0,0,sms
4177288,Friday,service,8AM_11AM,Tier2,13-06-1988,Graduate,female,m,trader,15,2,1,18,0,13,2,0,0,email
4014335,Tuesday,promotional,2PM_5PM,Tier2,11-07-1983,Graduate,female,unmarried,house wife,17,6,2,14,3,12,4,0,0,facebook
2931465,Monday,service,8AM_11AM,Tier2,11-10-1974,Graduate,other,u,farmer,12,8,0,19,1,14,3,0,0,sms
1626065,Thursday,promotional,2PM_5PM,Tier2,21-08-1984,Graduate,female,married,self employeed -professional,10,7,1,12,5,10,1,0,0,facebook
3916728,Monday,promotional,8AM_11AM,Tier2,22-07-1969,Graduate,male,m,self employeed -nonprofessional,14,10,2,13,0,6,0,0,0,call
1770108,Friday,promotional,8AM_11AM,Tier1,06-08-1977,Graduate,male,widow,farmer,20,3,2,10,3,11,0,0,0,call
1712901,Friday,promotional,8PM-12PM,Tier1,12-07-1960,Graduate,male,married,pensioner,15,3,2,15,3,7,2,0,0,facebook
2465120,Wednesday,promotional,8AM_11AM,Tier2,14-10-1980,Graduate,female,m,salaried,19,4,0,13,4,6,4,0,0,facebook
3289119,Thursday,service,8PM-12PM,Tier2,04-04-1989,Graduate,other,w,pensioner,11,8,2,13,5,6,1,0,0,call
4152338,Monday,service,5PM_8PM,Tier3,02-06-1976,Graduate,female,widow,pensioner,16,5,1,18,0,8,2,0,0,facebook
2267200,Thursday,service,11AM_2PM,Tier1,07-01-1968,Graduate,male,widow,pensioner,14,8,1,17,2,8,4,0,0,sms
1914309,Saturday,service,11AM_2PM,Tier3,29-07-1989,Graduate,male,m,self employeed -professional,19,10,0,11,2,15,1,0,0,call
1840177,Wednesday,service,2PM_5PM,Tier3,06-09-1969,Graduate,female,m,salaried,11,7,0,20,3,5,2,0,0,sms
2292579,Friday,service,5PM_8PM,Tier1,28-08-1988,Graduate,female,u,house wife,14,7,2,13,5,10,3,0,0,call
2899739,Tuesday,service,2PM_5PM,Tier2,04-12-1965,Graduate,other,u,farmer,18,2,1,20,0,11,1,0,0,sms
745276,Wednesday,service,8AM_11AM,Tier1,17-05-1965,Graduate,male,u,self employeed -nonprofessional,20,8,0,14,1,15,0,0,0,email
3742066,Thursday,promotional,8AM_11AM,Tier3,25-04-1974,Graduate,female,divorcee,salaried,10,5,1,10,3,8,5,0,0,facebook
2664981,Saturday,service,8AM_11AM,Tier1,24-11-1987,Graduate,female,u,trader,20,4,1,20,1,13,1,0,0,email
3218023,Tuesday,promotional,5PM_8PM,Tier1,19-01-1966,Graduate,female,m,self employeed -nonprofessional,10,3,0,20,4,5,4,0,0,call
1361741,Tuesday,service,8PM-12PM,Tier3,01-09-1962,Graduate,female,married,salaried,14,5,2,18,4,11,1,0,0,email
4966557,Thursday,promotional,2PM_5PM,Tier2,04-10-1985,Graduate,male,married,salaried,18,9,0,15,2,7,0,0,0,sms
2118683,Saturday,promotional,5PM_8PM,Tier3,11-09-1981,Graduate,female,m,trader,11,2,1,18,5,6,2,0,0,sms
2205277,Wednesday,promotional,11AM_2PM,Tier2,21-06-1966,Graduate,male,unmarried,self employeed -professional,15,5,0,20,1,11,3,0,0,call
4246747,Friday,service,8PM-12PM,Tier2,29-05-1967,Graduate,female,d,pensioner,14,10,2,11,1,10,4,0,0,email
2687366,Sunday,promotional,8PM-12PM,Tier1,22-12-1988,Graduate,female,d,trader,19,10,0,16,5,12,3,0,0,email
2704978,Saturday,service,8PM-12PM,Tier3,13-09-1969,Graduate,male,widow,pensioner,18,7,2,19,3,15,2,0,0,facebook
1196104,Wednesday,promotional,11AM_2PM,Tier1,31-12-1961,Graduate,male,married,self employeed -nonprofessional,18,8,2,18,2,7,0,0,0,email
2237158,Friday,service,11AM_2PM,Tier3,12-11-1991,Graduate,male,divorcee,farmer,14,2,2,15,1,12,0,0,0,facebook
1651112,Friday,service,5PM_8PM,Tier1,30-08-1990,Graduate,female,w,self employeed -professional,13,8,1,12,5,14,1,0,0,call
1557600,Wednesday,service,8PM-12PM,Tier1,14-11-1973,Graduate,female,d,house wife,16,5,2,11,2,11,0,0,0,facebook
3246993,Thursday,service,11AM_2PM,Tier1,17-09-1988,Graduate,female,divorcee,trader,12,6,0,19,0,7,3,0,0,sms
1868067,Wednesday,promotional,8PM-12PM,Tier1,08-01-1992,Graduate,male,unmarried,trader,20,2,2,14,0,10,2,0,0,facebook
3573076,Wednesday,service,5PM_8PM,Tier3,28-06-1986,Graduate,female,divorcee,self employeed -nonprofessional,14,3,0,19,1,14,3,0,0,facebook
3560424,Monday,promotional,8AM_11AM,Tier2,25-10-1983,Graduate,male,married,self employeed -professional,12,3,0,15,0,9,2,0,0,email
1611500,Friday,promotional,5PM_8PM,Tier3,06-03-1978,Graduate,female,unmarried,self employeed -professional,15,4,0,19,0,7,1,0,0,email
974169,Friday,service,11AM_2PM,Tier3,24-01-1974,Graduate,male,widow,pensioner,19,8,2,19,0,9,2,0,0,call
2457086,Friday,service,8AM_11AM,Tier1,24-09-1981,Graduate,male,u,self employeed -professional,16,8,1,14,3,14,5,0,0,call
3235835,Friday,promotional,11AM_2PM,Tier3,05-11-1967,Graduate,female,unmarried,salaried,19,6,0,20,4,14,3,0,0,facebook
3559467,Sunday,service,8PM-12PM,Tier1,29-03-1968,Graduate,male,unmarried,self employeed -professional,16,2,2,10,0,5,3,0,0,email
788695,Thursday,promotional,11AM_2PM,Tier2,05-08-1975,Graduate,other,m,house wife,15,4,0,13,3,12,2,0,0,facebook
1118301,Sunday,promotional,5PM_8PM,Tier1,27-08-1962,Graduate,male,w,pensioner,11,10,2,19,1,12,0,0,0,email
2548573,Wednesday,promotional,8PM-12PM,Tier2,18-11-1961,Graduate,female,divorcee,house wife,19,2,0,18,5,11,5,0,0,email
703112,Wednesday,promotional,11AM_2PM,Tier3,28-05-1979,Graduate,female,divorcee,house wife,19,8,0,16,2,5,3,0,0,sms
1740440,Thursday,promotional,11AM_2PM,Tier3,10-07-1982,Graduate,male,widow,farmer,15,2,0,13,3,6,3,0,0,facebook
789311,Wednesday,promotional,2PM_5PM,Tier1,06-06-1960,Graduate,male,divorcee,self employeed -nonprofessional,14,10,0,16,2,7,1,0,0,facebook
3312760,Monday,service,5PM_8PM,Tier3,16-04-1982,Graduate,other,u,self employeed -professional,12,6,1,17,4,5,5,0,0,email
4266791,Sunday,service,8AM_11AM,Tier2,28-09-1974,Graduate,female,widow,self employeed -professional,12,6,0,11,5,14,1,0,0,email
4656588,Thursday,promotional,8PM-12PM,Tier2,22-11-1991,Graduate,female,unmarried,house wife,18,10,1,10,1,11,1,0,0,email
4031442,Sunday,promotional,2PM_5PM,Tier2,10-06-1961,Graduate,male,w,pensioner,15,5,2,17,4,8,4,0,0,call
4540521,Friday,service,8AM_11AM,Tier2,26-03-1960,Graduate,female,divorcee,self employeed -nonprofessional,19,2,1,20,0,6,2,0,0,sms
4553716,Thursday,service,11AM_2PM,Tier1,24-01-1973,Graduate,female,divorcee,self employeed -nonprofessional,14,6,0,19,4,14,2,0,0,email
4574991,Thursday,promotional,11AM_2PM,Tier2,07-12-1963,Graduate,male,d,farmer,18,8,1,19,2,5,3,0,0,facebook
1181140,Tuesday,promotional,2PM_5PM,Tier1,04-06-1970,Graduate,female,u,house wife,12,6,2,10,2,11,5,0,0,call
722976,Monday,promotional,2PM_5PM,Tier3,02-03-1983,Graduate,other,w,salaried,17,9,2,11,4,8,5,0,0,call
2095732,Friday,service,5PM_8PM,Tier1,15-12-1980,Graduate,other,m,house wife,17,5,1,15,0,5,4,0,0,sms
3790810,Monday,service,5PM_8PM,Tier3,15-11-1976,Graduate,male,divorcee,house wife,15,7,1,17,0,15,0,0,0,email
3765411,Saturday,promotional,8PM-12PM,Tier3,18-04-1964,Graduate,female,married,house wife,15,5,2,11,4,15,0,0,0,email
1038722,Tuesday,service,5PM_8PM,Tier2,27-11-1987,Graduate,female,unmarried,pensioner,19,2,1,20,1,14,2,0,0,sms
1908393,Friday,promotional,11AM_2PM,Tier2,04-01-1964,Graduate,male,u,house wife,13,8,2,10,3,15,4,0,0,sms
3653562,Monday,service,11AM_2PM,Tier1,19-01-1983,Graduate,male,divorcee,trader,18,10,0,11,4,6,5,0,0,call
2376140,Monday,service,8PM-12PM,Tier2,22-03-1982,Graduate,male,u,self employeed -professional,19,3,1,17,3,8,3,0,0,call
1694121,Thursday,service,2PM_5PM,Tier3,17-01-1960,Graduate,male,married,salaried,17,2,2,10,2,13,4,0,0,facebook
4892693,Sunday,promotional,2PM_5PM,Tier2,24-08-1972,Graduate,other,w,house wife,13,6,1,17,1,5,1,0,0,facebook
709774,Monday,service,11AM_2PM,Tier1,06-04-1965,Graduate,male,married,house wife,13,4,1,14,2,7,4,0,0,call
939736,Saturday,promotional,2PM_5PM,Tier2,19-07-1961,Graduate,female,u,self employeed -nonprofessional,20,2,1,14,0,5,3,0,0,call
3791705,Sunday,service,5PM_8PM,Tier2,25-11-1964,Graduate,female,m,salaried,10,2,1,12,2,10,0,0,0,email
1773727,Sunday,service,8AM_11AM,Tier1,10-06-1962,Graduate,male,widow,trader,12,8,2,15,2,5,4,0,0,email
1891512,Wednesday,service,11AM_2PM,Tier2,16-05-1967,Graduate,male,m,house wife,11,7,1,14,0,8,3,0,0,email
1996747,Monday,service,11AM_2PM,Tier2,20-12-1972,Graduate,male,unmarried,house wife,15,8,1,17,5,7,2,0,0,sms
3550744,Tuesday,service,2PM_5PM,Tier2,11-03-1962,Graduate,other,married,house wife,19,5,1,10,1,7,0,0,0,call
756082,Thursday,service,11AM_2PM,Tier2,04-10-1991,Graduate,male,married,self employeed -nonprofessional,18,8,2,15,1,10,3,0,0,call
3757455,Thursday,promotional,2PM_5PM,Tier2,03-11-1964,Graduate,male,widow,self employeed -nonprofessional,11,6,1,18,5,10,2,0,0,call
4961886,Wednesday,service,8AM_11AM,Tier2,21-08-1988,Graduate,male,widow,self employeed -nonprofessional,15,5,2,17,5,12,2,0,0,email
4294215,Thursday,service,2PM_5PM,Tier3,28-11-1975,Graduate,female,w,trader,18,5,2,12,3,5,1,0,0,sms
3610698,Sunday,service,8AM_11AM,Tier3,22-05-1989,Graduate,male,married,house wife,10,9,1,14,2,12,0,0,0,facebook
3301784,Tuesday,service,2PM_5PM,Tier3,09-09-1965,Graduate,male,widow,house wife,20,3,0,13,4,7,1,0,0,sms
2272972,Sunday,service,8AM_11AM,Tier3,30-01-1964,Graduate,male,w,self employeed -professional,14,5,2,15,5,12,3,0,0,facebook
4405176,Sunday,promotional,5PM_8PM,Tier3,01-10-1972,Graduate,male,widow,farmer,18,4,0,19,1,7,4,0,0,sms
4970101,Thursday,service,8AM_11AM,Tier1,12-04-1964,Graduate,male,unmarried,self employeed -nonprofessional,13,8,2,11,5,13,0,0,0,call
4878208,Sunday,promotional,8PM-12PM,Tier3,10-06-1964,Graduate,male,w,farmer,18,5,1,19,1,15,0,0,0,email
1727678,Monday,promotional,11AM_2PM,Tier1,14-04-1960,Graduate,male,widow,house wife,10,5,1,18,2,8,2,0,0,call
2189777,Monday,promotional,8AM_11AM,Tier1,21-09-1984,Graduate,male,u,farmer,19,6,1,19,5,7,1,0,0,email
777824,Thursday,service,2PM_5PM,Tier3,21-08-1976,Graduate,male,w,self employeed -nonprofessional,19,5,1,19,4,12,5,0,0,facebook
4349922,Wednesday,promotional,2PM_5PM,Tier2,03-06-1976,Graduate,male,d,self employeed -nonprofessional,18,5,2,16,3,11,3,0,0,email
1738737,Saturday,service,2PM_5PM,Tier2,01-09-1965,Graduate,female,w,pensioner,15,5,0,13,4,11,2,0,0,facebook
